2E0AGB,Allen
UR0ET,Vladimir
UR0EW,Nick
UR0VN,Peter
UR0VV,Nikolai
UR0VX,Alexander
UR1MI,Leonid
UR1MM,Tom
UR2LM,Leonid
UR3IKI,Vladimir
UR3LM,Anatoy
UR3LNB,Alexey
UR3LNC,Unkonwn
UR3VZ,Nikolai
UR4CZZ,Club Station
UR4EZ,Victor
UR4GW,Yuri
UR4IMT,Sergey
UR4IOR,Sergey
UR4LCB,Andrey
UR4LPP,Alexandr
UR4LTX,Igor
UR4MF,Ivan
UR4MJ,Alex
UR4PJC,Unknown OM
UR4PWC,Eugen
UR4QMH,Nickolay
UR4UC,Valery
UR5AB,Vladimir
UR5AF,Valery
UR5AMJ,Sergey
UR5AO,Vladimir
UR5AW,Anatoly
UR5BV,Nik
UR5CC,Yakov
UR5CGI,Anatoliy
UR5EDX,Sergey
UR5EF,Alexander
UR5EFD,Anatoly
UR5EH,Oleksandr (Alex) 
UR5EIT,Sergey
UR5ELN,Alexander
UR5EPU,Mike
UR5ER,Toly
UR5FA,Oleg
UR5FEL,Alexander
UR5FEO,Serge
UR5FFC,Kosta
UR5FIV,Victor
UR5FM,Ratovskaya (YL)
UR5GBB,Alexander
UR5IAW,Vladimir
UR5IFM,Alex
UR5II,Vitaly
UR5IKN,Dim
UR5IRM,Ruslan
UR5ITU,Yuri
UR5LBM,Sergey
UR5LFF,Unknown om
UR5LF,Oleksandr
UR5MIJ,Nick
UR5MM,Rudy
UR5MQS,Alexander
UR5MZ,Nick
UR5PG,Valentin
UR5QA,Anatoly
UR5QBB,Roman
UR5QDM,Vladimir
UR5QVF,Sergei
UR5TG,Vladimir
UR5THM,Serg
UR5TKM,Yuriy
UR5TSM,Sergey
UR5TV,no name
UR5TW,Vlad
UR5UEY,Cheslav
UR5UID,Alex
UR5WR,Vladimir (Vlad)
UR5WX,Slava
UR5ZEL,Yuri
UR5ZEP,Boris
UR5ZSU,Nikita
UR5ZW,Victor
UR6ET,Alex
UR6ID,Alexander
UR6IDX,Vitaly
UR6QH,no name
UR6QS,Igor
UR7EC,Alexander
UR7ET,Alexander
UR7EZ,Mike
UR7FB,Valery
UR7ISZ,Alexander
UR7QC,Vlad
UR7QJ,Valery
UR7UJ,Michail
UR7VA,Serge
UR8GM,Alex
UR8GZ,Andrej
UR8IDX,Victor
UR8IW,Igor
UR8LV,Oleg
UR8QV,Eugene
UR9MC,Alex
UR9QW,Nickolay
US0IW,Sergey
US0MM,Igor
US0SY,Yarema
US0TA,Toly
US0UX,Vasily
US0YA,Vlad
US1UU,Serge
US2IQ,Igor
US2LX,Boris (Bob)
US2MT,Anatoliy
US2MW,Valeri
US3EW,Vlad
US3EZ,Sergiy
US3IM,Dmitrij
US3IMP,Vitaliy
US3IP,name unknown
US3LX,Len
US4AS,Sergy
US4EX,Oleg
US4IDY,Igor
US4IQ,Victor
US5ERQ,Sergey
US5ETV,Kostiantyn (Con)
US5LZ,Fedor
US5QEQ,Vitaly
US5QW,Vitaly
US5TCH,Toly
US5VX,Eugene
US5WAF,Yaroslav
US5XD,Vic
US6EM,Filipp
US7IAW,Gennady
US7IGN,Wlad
US7IT,Sergey
US7IVW,Serge
US7KA,Ivan
US7WA,Serge
US7WW,Bogdan
US8IAT,Ivan
US8IB,Grigory
US8ICM,Max
US8QQ,Alexey
US8UA,Nik
US9IAT,Alex
US9PA,Anatoly
UT0IB,Vadim
UT0QR,Yuri
UT0VE,Mischenko
UT1AB,Andy
UT1DI,Eugene
UT1EI,Valera
UT1LF,Alexander
UT2LA,Sergey
UT2QQ,Vladislav
UT2RA,no name
UT2UB,Andrey
UT2UT,Boris
UT2XQ,Anatoly
UT2XX,Mykola
UT3IB,Anatoly
UT3IZ,Michael
UT3MA,Valery
UT3QN,Serge
UT3UCP,Max
UT3UY,Anatoly
UT3WJ,Alexander
UT3WW,Serge
UT4EL,Valery
UT4FB,Alexander
UT4FJ,Alex
UT4MH,Alexander
UT4NW,Victor
UT4UH,Valentin
UT4UP,Alexander
UT5AI,Yuri
UT5CW,no name
UT5DU,Anatolij
UT5EA,Igor
UT5EO,Daniel
UT5LK,Nikolas
UT5MB,Alexander
UT5PI,Val
UT5SI,Stan
UT5UFL,no name
UT5UIA,Serge
UT5UJO,Igor
UT5ULB,George
UT5VE,Rakhimzyan
UT5VQ,Nickolay
UT5XG,Toly
UT5XS,Hank
UT5ZC,Viacheslav
UT6ER,no name
UT6EU,no name
UT6IG,Alexander
UT6LX,Vladimir
UT7E,Contest Call
UT7EE,Nickoly
UT7EM,Vladimir
UT7GV,Alexander
UT7IL,Alex
UT7IV,Sergei
UT7IX,Victor
UT7LA,Sergey
UT7LM,Vitaly
UT7LW,George
UT7LZ,Nik
UT7NO,Vladimir (Vlad)
UT7QF,Igor
UT7WZA,Vlad
UT8AL,Alex
UT8IU,Vlad
UT8NT,Vyacheslav
UT9ED,Vlad
UT9IU,Vlad
UT9LB,Alexey
UU0JW,Victor
UU1JO,Anatoly
UU2JQ,Rusty
UU2JW,Alex
UU3JS,Vladimir
UU4AA,Yuriy
UU4JDD,Max
UU4JIM,Sergey
UU4JR,Alexander
UU5JC,Nickolay
UU7JQ,Leonid
UU8JX,Serge
UU9CI,Vlad
UU9JAN,Petrov
UV5QQ,Alexey
UV7V,Pavlo
UW2ZM,Serge
UW2ZO,Igor
UW5EFL,Konstantin (Kostya)
UW5RA,Petro
UW8SM,Andrij
UX0HO,Serge
UX0UO,Serge
UX0ZA,Valery
UX0ZP,Stanislav
UX1BZ,Bogdan
UX1CW,Eugen
UX1IB,Yakov
UX1IM,Oleg
UX1UX,Alexander
UX1VT,Pavlo
UX2HX,Yuri
UX2IQ,Alexander
UX2KA,Sergey
UX2QA,Valery
UX3HX,Yuri
UX3IA,Alexander
UX3IW,Igor
UX3MC,Victor
UX3MF,Vladimir
UX3ZW,Alex
UX4LL,Oleg
UX4UM,Victor
UX5MZ,Igor
UX5NW,Tadey
UX5TQ,Yuri
UX5UO,Gennady
UX5UW,Iaros
UX5VK,Jura
UX5XK,Yakymenko
UX7FC,Vyacheslav
UX7HX,Victor
UX7IW,Sergey
UX7QJ,Nikolaj
UX7UN,Nikolai
UX7VA,Vladimir
UX8IX,Nick
UY0CA,Pavel
UY0IF,Alex
UY0IW,Valerij
UY0UY,Vladimir
UY1IF,Aleksej
UY1LA,Sergei
UY2UA,Vlad
UY2ZZ,Vladyslav
UY3IC,Alexander
UY3QT,Alexander
UY4QN,no Name
UY5FS,Anatoly
UY5MR,Serge
UY5QZ,Valentin
UY5TE,Nick
UY5UN,Aleksandr
UY5UO,Alex
UY5YA,Vasily
UY6IO,Vasily
UY7LA,Alex
UY7LM,Anatoly
UY7RR,Sergey
UZ1C,no name
V26K,Bud
VA1GY,no name
VA1SEA,Tom
VA2AM,Rejean
VA2SG,Peter
VA2WA,Victor
VA3ZB,Bruce
VA6FUN,Mike
VE1DX,Paul
VE1WT,Phillip
VE2ACP,Gerald
VE2DDZ,Malcolm
VE2DJN,Michel
VE2FRP,Rigo
VE2JCW,Jean
VE2JFM,Jean-Francois
VE3CRZ,Craig
VE3EXY,Nenad
VE3IC,Radio Club
VE3LOE,Ralph
VE3QBH,Leonid
VE3VEE,Marvin
VE3XN,Garry
VE3ZN,Curt
VE6TL,Jeorme
VE7CV,Pete
VE9MY,Kevin
VI9ANZAC,Heath
VK100ANZAC,Radio Club
VK1AD,Andrew
VK1AMF,Mike
VK1AT,Jim
VK1ATP,Paul
VK1CT,Chris
VK1DA,Andrew
VK1DE,Bob
VK1DI,Ian
VK1DR,James
VK1FAAS,Simon
VK1FB,Glen
VK1FBIT,Brendan
VK1FD,Daniel
VK1FJAW,Adan
VK1GG,Chris
VK1HBB,Bruce
VK1HW,Hauke
VK1IRC,Peter
VK1LSB,Unkown Om
VK1MA,Matt
VK1MAT,Matt
VK1MBE,Andrew
VK1MDC,Brian
VK1MDJ,Mark
VK1MDP,Murray
VK1MTS,Roald
VK1NAM,Andrew
VK1NK,Nick
VK1NPW,Peter
VK1OD,Owen
VK1RX,Al
VK1TGX,Tony
VK1TX,Tex
VK1VIC,Tony
VK1XP,Peter
VK1ZZ,Gary
VK2AAH,Rick
VK2AB,Malcolm
VK2ABP,Bob
VK2ABT,Mike
VK2ADF,Matt
VK2AEJ,Owen
VK2AEV,Alex
VK2AFA,Sam
VK2AFA,Samuel
VK2AGC,Geoff
VK2AH,Brian
VK2AJP,Joe
VK2ALF,Adrian
VK2AMF,Mike
VK2AMI,Ross
VK2APG,Gerry
VK2ARD,Ross
VK2ASC,Steve
VK2ASD,Phil
VK2ATC,Rob
VK2ATZ,Bonus
VK2AU,Ted
VK2AWJ,John
VK2AYM,Bruce
VK2BA,Jenny
VK2BBQ,Ken
VK2BCC,Colin
VK2BFC,Frank
VK2BGL,Steve
VK2BJP,Russ
VK2BL,Bob
VK2BMU,Bob
VK2BNG,Binu
VK2BO,Richard
VK2BX,Brian
VK2CBL,Len
VK2CCJ,Cliff
VK2CJA,Seth
VK2CPR,Phil
VK2CR,Peter
VK2CU,Justin
VK2DAG,Matt
VK2DAT,Artur
VK2DDS,Brenton
VK2DEK,Derrick
VK2DEL,Paul
VK2DKF,Arthur
VK2DMH,David
VK2DOB,Leon
VK2DO,Chris
VK2DQC,Alan
VK2DVK,Richard
VK2EFM,Allan
VK2EIK,Richard
VK2EIR,Joe
VK2EJC,John
VK2EVB,Peter
VK2FADD,Rowan
VK2FAD,John
VK2FADV,Jim
VK2FAJG,Andrew
VK2FALL,John
VK2FARP,Aaron
VK2FBKT,Brian 
VK2FCES,Cyril
VK2FGJW,Greg
VK2FINE,Brad
VK2FJES,Bonus
VK2FJPR,John
VK2FLDW,David
VK2FLYS,Dean
VK2FMIA,Doug
VK2FOUZ,Kevin
VK2FPJF,Peter
VK2FPJR,Phil
VK2FPOL,Alex
VK2FRKO,Bonus
VK2FROB,Rob
VK2FTMA,Matt
VK2FW,Ray
VK2GAZ,Garry
VK2GEL,Grant
VK2GGZ,Norma
VK2GJC,Greg
VK2GKA,Karl
VK2GWK,Henk
VK2HAK,Justin
VK2HAS,Alex
VK2HAV,Brad
VK2HBG,Gerald
VK2HBJ,Keith
VK2HEW,Chris
VK2HFS,Frank
VK2HHA,Dennis
VK2HHS,Henrik
VK2HKM,Keith
VK2HL,Horst
VK2HLK,Kevin
VK2HMV,Paul
VK2HOT,Bruce
VK2HPN,Phil
VK2HRE,Rob
VK2HRX,Compton
VK2IAN,Ian
VK2IB,Bernard
VK2ICL,Alex
VK2IET,Angus
VK2IG,Mike
VK2IO,Gerard
VK2IR,Tommy
VK2JAP,Gunter
VK2JDL,Phil
VK2JDS,Dave
VK2JE,Brian
VK2JI,Ed
VK2JNG,Gerard
VK2JOS,Josh
VK2JS,Kevin
VK2KF,Tom
VK2KJJ,Joergen
VK2KLM,Bruce
VK2KM,Karl
VK2KON,Con
VK2KTT,Paul
VK2KVH,Victor
VK2KYO,Ken
VK2LAX,Rod
VK2LC,Jim
VK2LEE,Lee
VK2LI,Leighton
VK2LKW,Wolfgang
VK2LX,Grant
VK2MCB,Phil
VK2MDC,Doug
VK2MEV,Brenton 
VK2MI,Frank
VK2MJM,Jeremy
VK2MJW,Mike
VK2MKE,Mike
VK2MOP,John
VK2MPX,Clive
VK2MTC,Greg
VK2MT,Rob
VK2MWG,Bill
VK2MWP,Andrew
VK2NEO,Peter
VK2NNN,Darren
VK2NN,Peter
VK2NP,Cliff
VK2NWM,Rod
VK2NZ,Lou
VK2ODD,Doug
VK2ONZ,Andrew
VK2PAB,Paul
VK2PBC,John
VK2PCW,Michael
VK2PKT,Keith
VK2PO,Gordon
VK2PVD,Vince
VK2QG,Barry
VK2QM,Gary
VK2QR,Rob
VK2QS,Peter
VK2RF,Raffy
VK2RI,Tony
VK2SF,Nev
VK2SS,Chuck
VK2SX,Dominique
VK2TH,John
VK2TIM,Jamie
VK2TQ,Craig
VK2TTL,Rhod
VK2TTP,Peter
VK2TWR,Rod
VK2UC,Owen
VK2UH,Andrew
VK2UW,Chris
VK2VAT,Joe
VK2VFV,Colin
VK2VKB,Kevin
VK2VLS,Vesselin
VK2VOX,Ray
VK2VW,Brett
VK2WG,John
VK2WP,Wallis
VK2WU,Mark
VK2XD,Jeff
VK2XF,Ian
VK2XRC,Richard
VK2XUP,John
VK2YDD,Dom
VK2YES,Peter
VK2YK,Adam
VK2YW,John
VK2ZEJ,Eddy
VK2ZJG,Josh
VK2ZK,Dave
VK2ZMT,Matt
VK2ZRD,Rod
VK2ZRM,Bob
VK2ZVG,Steven
VK2ZZM,Bruce 
VK3AAT,Terry
VK3ABM,Peter
VK3ABT,Allan
VK3ACJ,Peter
VK3ACT,Ray
VK3AFW,Ron
VK3AGD,Adam
VK3AHT,Jeff
VK3AIC,Bob
VK3AJA,Andy
VK3AJ,Peter
VK3AJ,Peter 
VK3AKK,Ken
VK3ALA,Ken
VK3ALB,Lou
VK3AMB,Barnard
VK3AMN,Jim
VK3AMP,Onder
VK3AMX,Alex
VK3ANL,Nick
VK3APC,Ron
VK3APW,Peter
VK3ARH,Allen
VK3ARR,Adrian
VK3ARR,Andrew
VK3ART,Russ
VK3ARW,Ron
VK3ASC,Mark
VK3ATB,Trevor
VK3ATC,Peter
VK3ATQ,John
VK3ATX,Trevor 
VK3AUQ,Kevin
VK3AUR,Mike
VK3AV,Bernard
VK3AVV,Mike
VK3AWG,Chris
VK3AW,Laurie
VK3AXH,Ian
VK3AZX,Dave
VK3AZZ,Mal
VK3BAA,Jock
VK3BBB,Brian
VK3BBW,Carl 
VK3BCM,Brian
VK3BD,Brian
VK3BFR,Ian
VK3BHR,Phil
VK3BKT,Matthew
VK3BML,Mal
VK3BNC,Bob 
VK3BQ,Andrew
VK3BRN,Ross
VK3BSF,Peter
VK3BSG,Eric
VK3BUZ,Chris
VK3BWZ,Bob
VK3BXG,Graeme
VK3BYD,Warren
VK3BZW,Rob
VK3CAB,Tony
VK3CAT,Tony
VK3CAZ,Reg
VK3CBV,Benton
VK3CCR,Brian
VK3CG,Gerard
VK3CHA,Peter
VK3CKC,Kevin
VK3CM,Brenton
VK3CMC,Craig 
VK3CMR,Clive
VK3COW,Nic
VK3CRG,Craig
VK3CVF,John
VK3DAC,Fred
VK3DAE,Dean
VK3DBP,Paul
VK3DCP,Mike 
VK3DCS,Charlie
VK3DCU,David
VK3DCX,Duncan
VK3DEE,Mark
VK3DET,Ernie
VK3DJ,Dallas 
VK3DLR,David
VK3DOU,Bill
VK3DQ,John
VK3DVD,Franz 
VK3DV,Peter
VK3EB,Dallas
VK3ECH,Rob
VK3EC,Kevin
VK3EFO,Albert
VK3EI,Lino
VK3EJ,Gordon
VK3EK,Rob
VK3EMI,Gerry
VK3EQ,Rik
VK3ERW,Erwin
VK3EW,David
VK3EY,Rob
VK3FAAJ,Marcel
VK3FAAR,Ryan 
VK3FAAT,Jamie
VK3FABA,Bernard
VK3FABT,Allan
VK3FADG,Aldo
VK3FADJ,Stuart
VK3FADM,Wayne
VK3FAHR,Ron
VK3FAJH,Andrew
VK3FALE,Tom
VK3FAPH,Aaron
VK3FAR,Felix
VK3FARO,Frank
VK3FAWB,Al
VK3FB,Len
VK3FBM,Tom
VK3FCMC,Michael
VK3FDAP,Darrin
VK3FD,Ian
VK3FDJT,Darren
VK3FEAT,Michelle
VK3FELA,John
VK3FENV,Rob
VK3FHSB,Peter
VK3FIAN,Ian
VK3FIDC,Ian
VK3FIRM,Mike
VK3FJAE,Doug
VK3FJIL,Ian
VK3FKFK,Kevin
VK3FKL,Rob
VK3FLAK,Bab
VK3FLAX,Bob
VK3FLCS,Brett
VK3FLEZ,Les
VK3FLWT,Adrian
VK3FMAA,Mike
VK3FMDV,David
VK3FMOL,Vin
VK3FMPB,Johnno
VK3FMRC,Tony
VK3FMX,Max
VK3FNKC,Bob
VK3FNLY,Shaun
VK3FOTO,Mark
VK3FOWL,Julie
VK3FPBI,Alan
VK3FPRS,Peter
VK3FPSR,Peter
VK3FQ,Ray
VK3FQSO,Amanda
VK3FRDL,Ron
VK3FRDN,Andy
VK3FR,John
VK3FS,Andrew
VK3FSPG,Steve
VK3FSRJ,Steve
VK3FSWB,Steve
VK3FTFM,Ron
VK3FTHS,Terry
VK3FTIM,Tim
VK3FT,Keith
VK3FTRV,Ben
VK3FVAA,Keith
VK3FVRN,Vernon
VK3FXUK,Alan
VK3FY,Chris
VK3FZAA,Craig
VK3GB,Roy
VK3GDM,David
VK3GFS,Frank
VK3GGG,Mick
VK3GHZ,Rhett
VK3GL,Graeme
VK3GMC,Glen
VK3GRW,Greg
VK3GSP,Mark
VK3GT,Gerard
VK3GU,John
VK3GWS,Grant
VK3GYH,Mike
VK3GY,Nigel
VK3HAK,Ron
VK3HBA,Barry
VK3HBR,Phil
VK3HCJ,David
VK3HDX,Don
VK3HEW,Peter
VK3HGI,Josh
VK3HJA,Werribee
VK3HJ,Luke
VK3HK,Steve
VK3HLM,Frank
VK3HMV,Andy
VK3HN,Paul
VK3HP,Grant
VK3HQ,Gerhard
VK3HRA,Allan
VK3HXT,Jarrad
VK3HY,Gavin
VK3IAA,Merv
VK3IB,Chas
VK3IFM,Ian
VK3IH,Paul
VK3IJ,Peter
VK3IL,David
VK3IO,Ron
VK3IQ,Lindsey
VK3JAS,Steve
VK3JBL,Andrew
VK3JDA,David
VK3JL,David
VK3JM,Fred
VK3JNI,Phil
VK3JOX,David
VK3JP,Ron
VK3JRA,Dave
VK3JVW,Vic
VK3JY,Steve
VK3KAB,Kevin
VK3KAI,Peter
VK3KAN,Rick 
VK3KAV,Ken
VK3KG,Craig
VK3KHX,Paul
VK3KIH,Chris
VK3KIS,Andrew
VK3KLB,Albert
VK3KLE,Paul
VK3KMA,Mike
VK3KMG,Graham
VK3KR,David
VK3KRH,Rosco
VK3KU,Peter
VK3KVK,Richard
VK3KX,Derek
VK3KYF,Garry
VK3LAJ,Anthony
VK3LBT,Barry
VK3LDR,Dave
VK3LED,Col
VK3LK,Adrian
VK3LKJ,John
VK3LLL,Greg
VK3LO,Colin
VK3LPG,Anthony
VK3LP,John
VK3LSD,Allan
VK3LX,Warren
VK3LY,Bill
VK3LZ,Duncan
VK3MAY,David
VK3MCD,Brian
VK3MCK,Don
VK3MDB,David
VK3MEG,Steve
VK3MEL,Malcolm
VK3MIC,Mike
VK3MJR,Ron
VK3MM,Michael
VK3MNZ,Don
VK3MO,Ian
VK3MRG,Marshall
VK3MRH,Ron
VK3MTB,Tim
VK3MWX,Alex
VK3NAD,Peter
VK3NBL,Ray
VK3NBV,Bob
VK3NCC,Colin
VK3NCR,Craig
VK3NDM,Bruce
VK3NKC,Kevin
VK3NMK,Mike 
VK3NXT,Tom
VK3OE,Andrew
VK3OF,Rex
VK3OHM,Marc
VK3OW,Ewen
VK3PAT,Chris
VK3PDG,Mark
VK3PD,Trevor
VK3PDX,David
VK3PE,Glen
VK3PFA,Paul
VK3PF,Peter
VK3PH,Peter
VK3PI,Mark
VK3PMG,Mick
VK3PRF,Peter
VK3PR,Stewart
VK3PTT,Steve
VK3PTV,Tony
VK3QA,Howard
VK3QB,Chris
VK3QD,Aub 
VK3RR,Richard
VK3RS,Ron
VK3RU,Dave
VK3RV,Peter
VK3SDJ,Dennis
VK3SD,Sarah
VK3SE,Steve
VK3SFG,Sergio
VK3SF,Ross
VK3SIM,Simon
VK3SN,Steve
VK3SOG,Fred
VK3SOT,Chris
VK3SQ,Geoff
VK3SSB,Ash
VK3TBC,David
VK3TCT,John
VK3TCX,Ian
VK3TJH,Tom
VK3TJK,Tim
VK3TKK,Peter
VK3TKQ,Ken
VK3TOM,Tom
VK3TSR,Steve
VK3TST,Marcus
VK3TXD,Richard
VK3UA,Mark
VK3UBU,Frank
VK3UBY,Colin
VK3UCD,David
VK3UH,Ken
VK3UP,Terry
VK3UT,Greg
VK3VBI,Ron
VK3VCE,Dave
VK3VCL,Wayne
VK3VCM,Ken
VK3VCW,Ken
VK3VEK,Kevin
VK3VGA,Leon
VK3VH,Shaun
VK3VIM,Grant
VK3VIN,Ian
VK3VJS,Jeff
VK3VKT,Andy
VK3VM,Steve
VK3VT,Greg
VK3VTH,Tony
VK3VZX,Dale
VK3WAM,Wayne
VK3WAR,Craig
VK3WE,Rhett
VK3WI,Johnno
VK3WJ,Hal 
VK3WO,Drew
VK3WRL,Ben
VK3WWW,Jack
VK3WYN,Brian
VK3WZ,Wal
VK3XAF,Alan
VK3XBC,Duncan
VK3XDM,Mitch
VK3XDX,Oly
VK3XF,Wayne
VK3XID,Ian
VK3XJM,Josh
VK3XL,Mike
VK3XNH,Neil
VK3XN,Ian
VK3XOR,Craig
VK3XP,Bob
VK3XPD,Allen
VK3XPT,Perrin
VK3XV,Tony
VK3XX,Gordon
VK3XY,Derek
VK3XYX,Garry
VK3YAP,Arno
VK3YAR,Ray
VK3YCQ,Ian
VK3YDN,John
VK3YE,Peter
VK3YFL,Brian
VK3YIC,Ian
VK3YN,Mark
VK3YSP,Joe
VK3YW,Steve
VK3YXC,Ken
VK3YY,Glenn
VK3YZP,Peter
VK3ZCU,Roy
VK3ZDX,Cameron
VK3ZGC,Gary
VK3ZIE,Don
VK3ZJ,Ron
VK3ZLD,Lou
VK3ZMD,Mark
VK3ZM,Pat
VK3ZNA,Geoff
VK3ZPF,Peter
VK3ZSJ,Simon
VK3ZX,John
VK3ZZ,Ross
VK3ZZS,Colin
VK4AAC,Rob
VK4AAS,Alan
VK4AAT,Terry
VK4AAV,Peter
VK4ADC,Doug
VK4AGK,Paul
VK4AGP,David
VK4AKV,Kevin
VK4ALK,Barry
VK4ALO,Paul
VK4AN,Ed
VK4ATH,Tom
VK4BFO,Mike
VK4BU,Keith
VK4BX,Chris
VK4CBW,Wal
VK4CC,Col
VK4CDI,Phil
VK4CFX,Graeme
VK4CG,Martin
VK4CHB,Steve
VK4DA,Bob
VK4DV,Merv
VK4EEE,Allen
VK4EIR,John
VK4FDJL,Deryck
VK4FEAC,Tom
VK4FFAB,Rob
VK4FHYH,Neil
VK4FPFH,Peter
VK4FR,Chris
VK4FSCC,Glenn
VK4FTBA,Dawn
VK4FTWO,Brett
VK4FUQ,Felix
VK4FW,Bill
VK4HA,Rick
VK4HAV,Terry
VK4HBP,Glenn
VK4HEW,Peter
VK4HF,Rick
VK4HH,Bill
VK4HIA,Brendan
VK4HJS,John
VK4HMO,Ross
VK4HNS,Neil
VK4HZX,Graham
VK4IS,Bill
VK4JAZ,Grant
VK4JRC,Jack
VK4KUS,Steve
VK4KWI,Trevor
VK4KX,Bernie
VK4KYL,Diane
VK4LHD,Robert
VK4LOW,Al
VK4LS,Rob
VK4MAG,Nick
VK4MAX,Dan
VK4MDX,David
VK4MON,Mark
VK4NFJ,Herb
VK4NFZ,Graham
VK4NGW,Mick
VK4NHX,Mick
VK4NJA,Al
VK4NJB,Jeff
VK4NM,Mike
VK4OK,Jim
VK4OZY,Dave
VK4PHD,Peter
VK4PW,Peter
VK4PX,Leon
VK4QD,Peter
VK4QI,Les
VK4QO,Ron
VK4QS,Mike
VK4RD,Graeme
VK4RF,Rick
VK4RZ,Brooke
VK4SDD,Stu
VK4SMB,Jay 
VK4SN,Alan
VK4SWE,Lynne
VK4TE,Alex
VK4TJF,James
VK4UH,Kevin
VK4VAN,Van
VK4VCH,Catherine
VK4VDX,Roland
VK4VJR,Jeff
VK4VN,Steve
VK4VRO,Bruce
VK4VST,Rob
VK4XRA,Steve
VK4YB,Roger
VK4YNE,Noel
VK4YS,Bruce
VK4ZL,Bob
VK5ABT,Luis
VK5AFZ,Bob
VK5AHV,Will
VK5AIM,Steve
VK5AKH,Andy
VK5ALZ,Brian
VK5ATN,Terry
VK5ATQ,Trevor
VK5AV,Jim
VK5BAR,Paul
VK5BJE,John
VK5BP,John
VK5CZ,Ian
VK5DG,David
VK5DO,Dean
VK5DRJ,Bill
VK5EE,Tom
VK5FADP,Alan
VK5FAJS,Alan
VK5FAKV,Shaun
VK5FANA,Adrian
VK5FBAA,Bob
VK5FBBJ,John
VK5FD,Allen
VK5FDEC,Damien
VK5FEKH,Errol
VK5FGRY,Gary
VK5FIVE,Rick
VK5FKLR,Peter
VK5FLEX,Peter
VK5FMAZ,Marija
VK5FMID,Brian
VK5FMJC,John
VK5FO,Bob
VK5FRGM,Rob 
VK5FSKS,Scott
VK5FTCT,John
VK5FTRG,Tom
VK5FUZZ,Paul
VK5FVSV,Mike
VK5GA,Doug
VK5GJ,Greg
VK5GW,Graham
VK5GX,Paul
VK5GY,Gordon
VK5HAC,Bob
VK5HCF,Col
VK5HLS,Lesley
VK5HOL,David
VK5HS,Ivan
VK5HSX,Stef
VK5HT,Colin
VK5HYZ,David
VK5IS,Ian
VK5JDS,Darryl
VK5JK,Jeff
VK5JST,Jim
VK5KBB,Eric
VK5KC,David
VK5KDK,Charlie
VK5KFB,Rod
VK5KHZ,Hans
VK5KLM,Graham
VK5KLV,Les
VK5KSW,Steve
VK5KV,Frank
VK5KX,Peter
VK5LA,Andy
VK5LDM,Dennis
VK5LG,Greg
VK5LTD,Chris
VK5LY,Larry
VK5MAV,Andy
VK5MBD,Bill
VK5MCB,Mike
VK5MFW,Frank
VK5MPJ,Patrick
VK5MRD,Dave
VK5MTM,Theo
VK5NAQ,Peter
VK5NFT,Tom
VK5NIG,Nigel
VK5NLI,Ron
VK5NMG,Jerry
VK5NQP,David
VK5NS,Nic
VK5NTO,Neil
VK5PAS,Paul
VK5PBB,Tony
VK5PDC,David
VK5PL,David
VK5QI,Mark
VK5SFA,Steve
VK5SF,Mike
VK5STU,Stewart
VK5TN,Robin
VK5TR,Jim
VK5TT,Tony
VK5UG,David
VK5VH,Ron
VK5VS,Steph
VK5VW,Mark
VK5WF,Wolf
VK5WG,Nev
VK5XR,Phil
VK5XY,Colin
VK5YX,Hans
VK5ZAG,Eric
VK5ZAI,Tony
VK5ZAR,Anro
VK5ZB,Steve
VK5ZGY,Greg
VK5ZKH,Kim
VK5ZKT,Kas
VK5ZLT,Allan
VK5ZLW,Horst
VK5ZPG,Peter
VK5ZRY,Richard
VK5ZVS,Steph
VK6ACA,Craig
VK6ADF,Phil
VK6AHR,Martin
VK6BN,Alan
VK6CE,John
VK6CG,Bob
VK6CSW,Clive
VK6DW,Ian
VK6FDKR,Chris
VK6FLEW,Lewis
VK6GA,Adam
VK6GLX,Garry
VK6GOS,Stephen
VK6GUS,Gus
VK6HCF,Stephen
VK6HRC,Richard
VK6JJJ,Craig
VK6JON,John
VK6KK,Kelly
VK6LC,Mal
VK6LCT,Ian
VK6LD,Rob
VK6LOL,Chris
VK6MAB,Miles
VK6MAC,Anthony
VK6MB,Mike
VK6ME,Craig
VK6MSC,Simon
VK6NI,Nigel
VK6NU,John
VK6ON,Arthur
VK6PG,Alan
VK6PM,Con
VK6POP,Bob
VK6RO,Graham
VK6SH,Bob
VK6SKY,Ian
VK6YDC,Michael
VK6YS,Wally
VK6YV,Peter
VK7ALB,Peter
VK7ALH,Ross
VK7AN,Al
VK7BDW,Brian
VK7BEN,Ben
VK7BO,Alan
VK7CL,Cedric
VK7CW,Steve
VK7DC,David
VK7DD,Dave
VK7DIK,Dick
VK7DK,Doug
VK7DW,Andrew
VK7EE,Jerry
VK7EK,Eric
VK7EPF,Ray
VK7FAAB,Ross
VK7FAZZ,Adam
VK7FBBB,Alan
VK7FEAT,Stuart
VK7FEET,Warren
VK7FGGT,Greg
VK7FISH,Shane
VK7FLAZ,Larry
VK7FMPR,Mark
VK7FMTX,Steve
VK7FREU,Reuben
VK7FRKL,Bob
VK7FSRC,Steve
VK7FTAS,Brett
VK7FWAY,Wayne
VK7GG,Garry
VK7GK,Gerry
VK7HKN,Kevin 
VK7HLE,Harvey
VK7HPD,Paul
